name,moh_area
Mathugama South,Mathugama
Naravila,Mathugama
Bopitiya West,Mathugama
Deeyagala,Mathugama
Thambaretiya,Mathugama
Yatadolawatta East,Mathugama
Yatadolawatta West,Mathugama
Aluthgamgoda,Mathugama
Navuttuduwa,Mathugama
Keeranthidiya,Mathugama
Pussalamulla,Mathugama
Kolehekada,Mathugama
Kotagedara,Mathugama
Henegama,Mathugama
Badugama,Mathugama
Ovitigala,Mathugama
Sandasirigama,Mathugama
Badugama New Colony,Mathugama
Horawala East,Mathugama
Horawala North,Mathugama
Horawala,Mathugama
Horawala West,Mathugama
Welipenna East-South,Mathugama
Welipenna West,Mathugama
Welipenna East-North,Mathugama
Dippita,Mathugama
Lewwanduwa North,Mathugama
Henpita,Mathugama
Galmatta,Mathugama
Walagedara North,Mathugama
Warakatholla,Mathugama
Nugagahalanda,Mathugama
Keppetigahalanda,Mathugama
Bondupitiya,Mathugama
Andawala,Mathugama
Thalgasgoda,Mathugama
Indigasthuduwa,Mathugama
Ladduwa,Mathugama
Meegama,Mathugama
Dewagoda,Mathugama
Walagedara South,Mathugama
Kurudippita,Mathugama
Lewwanduwa West,Mathugama
Lewwanduwa East,Mathugama
Madawala,Mathugama
Girikola,Agalawatta
Pimbura,Agalawatta
Omatta,Agalawatta
Omatta East,Agalawatta
Evariwatta,Agalawatta
Kekulandala South,Agalawatta
Halovita,Agalawatta
Udawela,Agalawatta
Helamba,Agalawatta
Yatiyana West,Agalawatta
Gorokgoda,Agalawatta
Beragama,Agalawatta
Agalawatta,Agalawatta
Kekulalandala North,Agalawatta
Dapiligoda,Agalawatta
Wandurabba,Agalawatta
Yatiyana East,Agalawatta
Pinnagoda,Agalawatta
Bodhiyakanda,Agalawatta
Mulatiyana,Agalawatta
Ridirekhagama,Agalawatta
Kithulgoda,Agalawatta
Kithulgoda South,Agalawatta
Kuda Kalupahana,Agalawatta
Maha Kalupahana,Agalawatta
Kevitiyagala North,Agalawatta
Diyapattugama,Agalawatta
Kurupita,Agalawatta
Harankahapatha,Agalawatta
Kevitiyagala,Agalawatta
Polgampala,Agalawatta
Polgampala East,Agalawatta
Rathmale East,Agalawatta
Rathmale,Agalawatta
Kosgulana,Palindanuwara
Kelinkanda,Palindanuwara
Kelinkanda Colony,Palindanuwara
Walakada,Palindanuwara
Kapugedara,Palindanuwara
Galahitiya,Palindanuwara
Ilukpatha,Palindanuwara
Pelenda West,Palindanuwara
Pelenda,Palindanuwara
Bampara,Palindanuwara
Ambegoda,Palindanuwara
Morapitiya North,Palindanuwara
Morapitiya,Palindanuwara
Midalana West,Palindanuwara
Maragahadeniya,Palindanuwara
Lathpandura East,Palindanuwara
Bellana East,Palindanuwara
Viharagama,Palindanuwara
Kapugama,Palindanuwara
Bellana,Palindanuwara
Yakupitiya,Palindanuwara
Lathpandura,Palindanuwara
Kamburawala,Palindanuwara
Baduraliya,Palindanuwara
Diggoda,Palindanuwara
Midalana,Palindanuwara
Morapitiya South,Palindanuwara
Athwelthota,Palindanuwara
Diganna,Palindanuwara
Batahena,Palindanuwara
Hedigalla,Palindanuwara
Magura East,Palindanuwara
Magura West,Palindanuwara
Addaragoda,Palindanuwara
Penigala,Palindanuwara
Kalugala,Palindanuwara
Athale,Palindanuwara
Ingurudaluwa,Palindanuwara
Bollunna,Palindanuwara
Kalukandawala,Palindanuwara
Batagodavila,Palindanuwara
Boralugoda,Palindanuwara
Thiniyawala,Palindanuwara
Pannila South,Walallavita
Pannila East,Walallavita
Uragoda West,Walallavita
Uragoda East,Walallavita
Lihiniyawa West,Walallavita
Lihiniyawa East,Walallavita
Moragala,Walallavita
Meegahathenna,Walallavita
Malwachchigoda Gangabada,Walallavita
Bothalawa,Walallavita
Kumbadoowa,Walallavita
Maddegama,Walallavita
Bogodakanda,Walallavita
Halwalakele Malwathukanda,Walallavita
Uthumgama,Walallavita
Kuda Mathugama,Walallavita
Pareigama North,Walallavita
Halwala,Walallavita
Pannila,Walallavita
Miriswatta,Walallavita
Iththapana North,Walallavita
Malambehena,Walallavita
Iththapana West,Walallavita
Iththapana South,Walallavita
Iththapana East,Walallavita
Lulbadduwa,Walallavita
Pareigama South,Walallavita
Gulawita North,Walallavita
Wedawatta,Walallavita
Katukele Welmeegoda,Walallavita
Ranepuragoda,Walallavita
Mandagala,Walallavita
Yattapatha,Walallavita
Pahala Hewessa North,Walallavita
Pahala Hewessa South,Walallavita
Pelawatta East,Walallavita
Pelawatta,Walallavita
Pelawatta West North,Walallavita
Makalandawa,Walallavita
Makalandawa South,Walallavita
Gulavita South,Walallavita
Udugama,Walallavita
Karapagala,Walallavita
Gammana East,Walallavita
Gammana West,Walallavita
Gorakaduwa,Walallavita
Yagirala,Walallavita
Katudora,Walallavita
Magurumasvila,Walallavita
Walallawita,Walallavita
Pelawatta West South,Walallavita
Gorakadoowa,Walallavita
Miriswatta,Walallavita
Thundola,Walallavita
Weerakanda,Walallavita
Gulanawatta,Walallavita
Kankotawatta,Walallavita
Ihala Hewessa,Walallavita
Walallavita South,Walallavita
Thotaha,Walallavita
