name,moh_area
Kapugama Central,Devinuwara
Kapugama East,Devinuwara
Gandara East,Devinuwara
Thalalla,Devinuwara
Gandara South,Devinuwara
Gandara Central,Devinuwara
Gandara West,Devinuwara
Devinuwara North,Devinuwara
Devinuwara Central,Devinuwara
Devinuwara Nugegoda,Devinuwara
Devinuwara West,Devinuwara
Devinuwara East,Devinuwara
Devinuwara Wawwa,Devinuwara
Devinuwara Light House Place,Devinuwara
Devinuwara,Devinuwara
Devinuwara Welegoda,Devinuwara
Devinuwara Sinhasana Pedesa,Devinuwara
Devinuwara South,Devinuwara
Urugamuwa North,Dickwella
Bodarakanda,Dickwella
Urugamuwa East,Dickwella
Urugamuwa Central,Dickwella
Urugamuwa West,Dickwella
Dandeniya North,Dickwella
Urugamuwa South,Dickwella
Rannawala,Dickwella
Urugamuwa,Dickwella
Wehella,Dickwella
Wehella North,Dickwella
Dandeniya South,Dickwella
Bambarenda North,Dickwella
Pohosathugoda,Dickwella
Rathmale,Dickwella
Bambarenda Central,Dickwella
Wehella South,Dickwella
Wattegama,Dickwella
Wattegama North,Dickwella
Walasgala West,Dickwella
Walasgala East,Dickwella
Wewurukannala,Dickwella
Dickwella North,Dickwella
Dodampahala North,Dickwella
Dodampahala East,Dickwella
Dodampahala Central,Dickwella
Dodampahala West,Dickwella
Dodampahala South,Dickwella
Dickwella East,Dickwella
Dickwella Central,Dickwella
Dickwella Mislim Yonakapura East,Dickwella
Dickwella Mislim Yonakapura West,Dickwella
Dickwella South,Dickwella
Wattegama South,Dickwella
Bathigama East,Dickwella
Batheegama Central,Dickwella
Bathigama West,Dickwella
Bambarenda East,Dickwella
Bambarenda South,Dickwella
Bambarenda West,Dickwella
Belideniya,Dickwella
Pathegama Central,Dickwella
Pathegama South,Dickwella
Beliwatta,Dickwella
Suduwella,Dickwella
Kottagoda,Dickwella
Godauda,Dickwella
Lunukalapuwa,Dickwella
