name,moh_area
Dematapitiya,Nattandiya
Dhammikagama,Nattandiya
Kolinjadiya West,Wennappuwa
Kolinjadiya North,Wennappuwa
Udasirigama,Wennappuwa
Sirigampala North,Wennappuwa
Lunuvila East,Wennappuwa
Sirigampala South,Wennappuwa
Meda Lunuwila,Wennappuwa
Lunuwila West,Wennappuwa
Wennappuwa North,Wennappuwa
Kolinjadiya East,Wennappuwa
Kolinjadiya South,Wennappuwa
Ulhitiyawa West,Wennappuwa
Ulhitiyawa North,Wennappuwa
Meda Ulhitiyawa,Wennappuwa
Wennappuwa West,Wennappuwa
Meda Wennappuwa,Wennappuwa
Wennappuwa East,Wennappuwa
Lunuwila South,Wennappuwa
Bandirippuwa North,Wennappuwa
Bandirippuwa West,Wennappuwa
Wennappuwa South,Wennappuwa
Ulhitiyawa South,Wennappuwa
Kadawatha,Wennappuwa
Dummaladeniya West,Wennappuwa
Meda Dummaladeniya,Wennappuwa
Dummaladeniya North,Wennappuwa
Bandirippuwa East,Wennappuwa
Dummaladeniya East,Wennappuwa
Dummaladeniya South,Wennappuwa
Wellamankaraya,Wennappuwa
Meda Nainamadama,Wennappuwa
Hanathotupala,Wennappuwa
Boralessa West,Wennappuwa
Boralessa North,Wennappuwa
Boralessa East,Wennappuwa
Boralessa South,Wennappuwa
Nainamadama West,Wennappuwa
Nainamadama East,Wennappuwa
Mirissankotuwa North,Wennappuwa
Mirissankotuwa South,Wennappuwa
Bolawatta,Wennappuwa
Rangammulla,Wennappuwa
Kammala,Wennappuwa
Angampitiya East,Wennappuwa
Angampitiya West,Wennappuwa
Aluththota,Wennappuwa
Sindathriya,Wennappuwa
Waikkala North,Wennappuwa
Waikkala South,Wennappuwa
Bolana,Wennappuwa
Thambarawila,Wennappuwa
Thopputhota,Wennappuwa
Bothalegama,Dankotuwa
Kirimetiyana East,Dankotuwa
Thulawala,Dankotuwa
Hundirapola,Dankotuwa
Pothuwatawana,Dankotuwa
Lihiriyagama,Dankotuwa
Kahatavila  East,Dankotuwa
Kahatavila West,Dankotuwa
Meda Kirimetiyana,Dankotuwa
Kirimetiyana North,Dankotuwa
Kirimetiyana West,Dankotuwa
Kirimetiyana South,Dankotuwa
Pansal Junction,Dankotuwa
Haldanduwana North,Dankotuwa
Mellawa,Dankotuwa
Ihala Bujjampola,Dankotuwa
Pahala Bujjampala,Dankotuwa
Haldanduwana West,Dankotuwa
Meda Haldanduwana,Dankotuwa
Katukenda East,Dankotuwa
Meda Katukenda,Dankotuwa
Gonavila North,Dankotuwa
Meda Gonavila,Dankotuwa
Katukenda West,Dankotuwa
Dankotuwa West,Dankotuwa
Dankotuwa North,Dankotuwa
Ihala Dummalakotuwa,Dankotuwa
Haldanduwana South,Dankotuwa
Pahala Mohottimulla,Dankotuwa
Ihala Mohottimulla,Dankotuwa
Sendiriyamulla,Dankotuwa
Singakkuliya,Dankotuwa
Kaluwachchimulla,Dankotuwa
Motemulla,Dankotuwa
Etiyawala North,Dankotuwa
Pahala Dummalakotuwa,Dankotuwa
Dankotuwa East,Dankotuwa
Dankotuwa South,Dankotuwa
Gonavila South,Dankotuwa
Godella,Dankotuwa
Morukkuliya,Dankotuwa
Metikotuwa,Dankotuwa
Thamarakuliya,Dankotuwa
Etiyawala South,Dankotuwa
Jankurawela,Dankotuwa
Yogiyana,Dankotuwa
Dikwela,Dankotuwa
